"","id","Longitude","Latitude","Altitude","VelocityX","VelocityY","VelocityZ","DroneHeading","Battery","Voltage","Current","Date","Method","VelocitySolid","Power","Velocity"
"781",9534,151.228470600684,-33.9315536327499,9.89999961853027,-1.29999995231628,8.89999961853027,-0.100000001490116,97.6,24,14397,-10097,"2016-08-29 13:45:14","9 ms final",9,145.366509,8.99499822602313
"785",9538,151.228855996128,-33.931599105943,9.89999961853027,-1.29999995231628,8.89999961853027,0,97.6,24,14432,-8743,"2016-08-29 13:45:18","9 ms final",9,126.178976,8.99444234435139
"786",9539,151.228952246004,-33.9316114426334,9.89999961853027,-1.39999997615814,8.80000019073486,0,97.6,24,14454,-8597,"2016-08-29 13:45:19","9 ms final",9,124.261038,8.91066794859826
"803",9556,151.228604121983,-33.9315691423447,10.1000003814697,1.39999997615814,-8.80000019073486,0.100000001490116,-80.9,23,14401,-8532,"2016-08-29 13:45:36","9 ms final",9,122.869332,8.91122905611086
"804",9557,151.228507673446,-33.9315567230248,10.1999998092651,1.39999997615814,-8.89999961853027,0.100000001490116,-81,23,14349,-9822,"2016-08-29 13:45:37","9 ms final",9,140.935878,9.00999407010791
"805",9558,151.228410785874,-33.9315444721802,10.1999998092651,1.39999997615814,-8.89999961853027,0.100000001490116,-80.9,23,14325,-10622,"2016-08-29 13:45:38","9 ms final",9,152.16015,9.00999407010791
"806",9559,151.228314229098,-33.9315321207798,10.1999998092651,1.39999997615814,-8.89999961853027,0.100000001490116,-80.9,23,14343,-10300,"2016-08-29 13:45:39","9 ms final",9,147.7329,9.00999407010791
"807",9560,151.228217504606,-33.9315198073151,10.1999998092651,1.29999995231628,-8.89999961853027,0.100000001490116,-81,23,14328,-10125,"2016-08-29 13:45:40","9 ms final",9,145.071,8.99499822602313
"810",9563,151.22792706,-33.9314825639374,10.1999998092651,1.39999997615814,-8.89999961853027,0.100000001490116,-81.6,22,14323,-10228,"2016-08-29 13:45:43","9 ms final",9,146.495644,9.00999407010791
"811",9564,151.22783089024,-33.9314702714546,10.3000001907349,1.29999995231628,-8.89999961853027,0,-82.1,22,14360,-9470,"2016-08-29 13:45:44","9 ms final",9,135.9892,8.99444234435139
"812",9565,151.227734304187,-33.9314584832515,10.1999998092651,1.29999995231628,-8.89999961853027,0.200000002980232,-82,22,14394,-8746,"2016-08-29 13:45:45","9 ms final",9,125.889924,8.99666566495907
"813",9566,151.227637499181,-33.9314468650227,10.1999998092651,1.20000004768372,-8.89999961853027,0.100000001490116,-81,22,14412,-8509,"2016-08-29 13:45:46","9 ms final",9,122.631708,8.98109087608949
"814",9567,151.227540587259,-33.9314363570325,10.1999998092651,1.20000004768372,-8.89999961853027,0.200000002980232,-81.2,22,14383,-9066,"2016-08-29 13:45:47","9 ms final",9,130.396278,8.98276089659922
"815",9568,151.227444060765,-33.9314244549842,10.1000003814697,1.39999997615814,-8.89999961853027,0,-81,22,14336,-9988,"2016-08-29 13:45:48","9 ms final",9,143.187968,9.0094391136786
"816",9569,151.227348539233,-33.9314111334052,10.1999998092651,1.29999995231628,-8.89999961853027,0.100000001490116,-81.4,22,14336,-9988,"2016-08-29 13:45:49","9 ms final",9,143.187968,8.99499822602313
"817",9570,151.227242351238,-33.931397703673,10.1999998092651,1.39999997615814,-8.89999961853027,0,-82.2,22,14319,-10421,"2016-08-29 13:45:50","9 ms final",9,149.218299,9.0094391136786
"819",9572,151.227049236408,-33.9313709778765,10.1000003814697,1.39999997615814,-8.80000019073486,0,-82.5,22,14358,-9720,"2016-08-29 13:45:52","9 ms final",9,139.55976,8.91066794859826
"822",9575,151.226781113485,-33.9313372264377,10.1000003814697,0.800000011920929,-6,0,-82.2,22,14396,-8793,"2016-08-29 13:45:55","9 ms final",9,126.584028,6.05309838174414
"850",9603,151.227234123214,-33.9314390689836,9.89999961853027,-1.89999997615814,9.80000019073486,0,101.4,96,15892,-8998,"2016-08-29 13:47:57","10 ms final",10,142.996216,9.98248484335459
"851",9604,151.227329908216,-33.9314536438334,9.80000019073486,-1.89999997615814,9.80000019073486,-0.100000001490116,101.3,96,15833,-9632,"2016-08-29 13:47:58","10 ms final",10,152.503456,9.98298570809867
"852",9605,151.227448195453,-33.9314723347017,9.89999961853027,-1.89999997615814,9.89999961853027,-0.100000001490116,101.1,96,15833,-9632,"2016-08-29 13:47:59","10 ms final",10,152.503456,10.0811701878601
"854",9607,151.227661613251,-33.931506745723,10,-1.89999997615814,9.80000019073486,0,101.4,96,15921,-8832,"2016-08-29 13:48:01","10 ms final",10,140.614272,9.98248484335459
"855",9608,151.227768119935,-33.9315235086824,10.1000003814697,-1.89999997615814,9.80000019073486,0,101.6,96,15973,-8448,"2016-08-29 13:48:02","10 ms final",10,134.939904,9.98248484335459
"856",9609,151.227864425716,-33.9315386804381,10.1000003814697,-1.79999995231628,9.80000019073486,0,102.2,96,15986,-7983,"2016-08-29 13:48:03","10 ms final",10,127.616238,9.96393514464751
"857",9610,151.227981807658,-33.93155751133,10.1000003814697,-1.79999995231628,9.80000019073486,0,102,96,16005,-8033,"2016-08-29 13:48:04","10 ms final",10,128.568165,9.96393514464751
"858",9611,151.228077267819,-33.9315728314074,10.1000003814697,-1.79999995231628,9.80000019073486,0,101.9,96,15987,-7902,"2016-08-29 13:48:05","10 ms final",10,126.329274,9.96393514464751
"859",9612,151.22819363309,-33.9315915073197,10.1999998092651,-1.89999997615814,9.80000019073486,0.100000001490116,101.3,96,15981,-7852,"2016-08-29 13:48:06","10 ms final",10,125.482812,9.98298570809867
"860",9613,151.228300059615,-33.931608817241,10.1000003814697,-1.79999995231628,9.80000019073486,0,101.2,96,16005,-7835,"2016-08-29 13:48:07","10 ms final",10,125.399175,9.96393514464751
"861",9614,151.228396110157,-33.9316237255173,10.1000003814697,-1.79999995231628,9.80000019073486,0,101.3,96,15962,-8184,"2016-08-29 13:48:08","10 ms final",10,130.633008,9.96393514464751
"862",9615,151.228513168058,-33.9316415349258,10,-1.79999995231628,9.80000019073486,0,101.5,96,15947,-8389,"2016-08-29 13:48:09","10 ms final",10,133.779383,9.96393514464751
"863",9616,151.228619608051,-33.9316579408701,9.89999961853027,-1.89999997615814,9.80000019073486,0,101.4,96,15966,-8370,"2016-08-29 13:48:10","10 ms final",10,133.63542,9.98248484335459
"864",9617,151.228725938755,-33.9316754559193,9.89999961853027,-1.89999997615814,9.80000019073486,0,101.6,96,15966,-8370,"2016-08-29 13:48:11","10 ms final",10,133.63542,9.98248484335459
"865",9618,151.228821921463,-33.9316909987622,9.80000019073486,-1.79999995231628,9.80000019073486,-0.100000001490116,101.6,0,15845,-9582,"2016-08-29 13:48:12","10 ms final",10,151.82679,9.96443694179656
"866",9619,151.228939613317,-33.9317098476346,9.89999961853027,-1.89999997615814,9.89999961853027,0,101.5,0,15845,-9582,"2016-08-29 13:48:13","10 ms final",10,151.82679,10.0806742014758
"882",9635,151.228600572877,-33.9316539003049,10.1000003814697,2,-9.80000019073486,0.100000001490116,-79.6,95,15785,-9817,"2016-08-29 13:48:29","10 ms final",10,154.961345,10.0024998744664
"883",9636,151.228493522621,-33.9316369866556,10.1000003814697,1.89999997615814,-9.89999961853027,0.100000001490116,-79.3,0,15871,-8640,"2016-08-29 13:48:30","10 ms final",10,137.12544,10.0811701878601
"884",9637,151.228385898164,-33.9316201109194,10.1999998092651,1.89999997615814,-9.80000019073486,0.100000001490116,-79.5,95,15868,-8287,"2016-08-29 13:48:31","10 ms final",10,131.498116,9.98298570809867
"885",9638,151.228280308343,-33.9316024931996,10.3000001907349,2,-9.80000019073486,0,-78.9,95,15834,-8908,"2016-08-29 13:48:32","10 ms final",10,141.049272,10.0019999869228
"887",9640,151.228079539346,-33.9315718011838,10.3000001907349,1.79999995231628,-9.80000019073486,0.100000001490116,-79.3,95,15852,-8256,"2016-08-29 13:48:34","10 ms final",10,130.874112,9.96443694179656
"890",9643,151.227751366606,-33.931521135003,10.1000003814697,2,-9.89999961853027,0,-79.6,95,15717,-10536,"2016-08-29 13:48:37","10 ms final",10,165.594312,10.0999996260841
"891",9644,151.227644302103,-33.9315041197069,10.1000003814697,1.79999995231628,-9.80000019073486,0.100000001490116,-78.9,95,15793,-9122,"2016-08-29 13:48:38","10 ms final",10,144.063746,9.96443694179656
"893",9646,151.227431280331,-33.9314710345646,10.1000003814697,1.89999997615814,-9.80000019073486,0.100000001490116,-79.2,95,15784,-9647,"2016-08-29 13:48:40","10 ms final",10,152.268248,9.98298570809867
"894",9647,151.227324127073,-33.9314536732614,10.1000003814697,1.89999997615814,-9.80000019073486,0.100000001490116,-78.9,94,15730,-9760,"2016-08-29 13:48:41","10 ms final",10,153.5248,9.98298570809867
"895",9648,151.227217481181,-33.9314364935783,9.89999961853027,1.89999997615814,-9.80000019073486,0,-78.9,0,15790,-9608,"2016-08-29 13:48:42","10 ms final",10,151.71032,9.98248484335459
"896",9649,151.227110762643,-33.9314194708295,10,1.89999997615814,-9.80000019073486,0,-78.7,94,15704,-10126,"2016-08-29 13:48:43","10 ms final",10,159.018704,9.98248484335459
"897",9650,151.22700468363,-33.9314023033211,10,1.89999997615814,-9.80000019073486,0,-78.6,94,15660,-10953,"2016-08-29 13:48:44","10 ms final",10,171.52398,9.98248484335459
"898",9651,151.226898704971,-33.9313852959351,10.1000003814697,1.89999997615814,-9.89999961853027,0,-78.9,94,15680,-10385,"2016-08-29 13:48:45","10 ms final",10,162.8368,10.0806742014758
"916",9669,151.226659417225,-33.9313348668763,6.19999980926514,0,0,-3,-75.7,90,15782,-11945,"2016-08-29 13:50:28","11 ms final",11,188.51599,3
"931",9684,151.227288859838,-33.9314378615686,10.1000003814697,-2.09999990463257,10.8999996185303,0.100000001490116,100,90,15802,-9629,"2016-08-29 13:50:43","11 ms final",11,152.157458,11.1009004717507
"932",9685,151.227406236873,-33.9314554064465,10.1999998092651,-2.09999990463257,10.8000001907349,0,100.6,90,15871,-8147,"2016-08-29 13:50:44","11 ms final",11,129.301037,11.0022726615609
"933",9686,151.227523301334,-33.9314741366052,10.1000003814697,-2.20000004768372,10.8000001907349,0,100.3,90,15842,-8211,"2016-08-29 13:50:45","11 ms final",11,130.078662,11.0217967831784
"934",9687,151.227641179386,-33.9314928925977,10.1000003814697,-2.09999990463257,10.8999996185303,0,100.8,90,15894,-8092,"2016-08-29 13:50:46","11 ms final",11,128.614248,11.100450048688
"935",9688,151.227759037569,-33.9315112614327,10.1999998092651,-2.09999990463257,10.8000001907349,0,100.8,90,15881,-8147,"2016-08-29 13:50:47","11 ms final",11,129.382507,11.0022726615609
"936",9689,151.227875965821,-33.931529902416,10.1000003814697,-2.20000004768372,10.8000001907349,0,100.3,90,15891,-8064,"2016-08-29 13:50:48","11 ms final",11,128.145024,11.0217967831784
"937",9690,151.227993660999,-33.9315489185498,10.1999998092651,-2.09999990463257,10.8000001907349,0,100.5,90,15858,-8375,"2016-08-29 13:50:49","11 ms final",11,132.81075,11.0022726615609
"938",9691,151.228111661254,-33.931568053509,10.1000003814697,-2.20000004768372,10.8000001907349,0,100.4,90,15833,-9014,"2016-08-29 13:50:50","11 ms final",11,142.718662,11.0217967831784
"939",9692,151.228229155919,-33.9315865485535,10,-2.09999990463257,10.6999998092651,0,100.7,90,15846,-8448,"2016-08-29 13:50:51","11 ms final",11,133.867008,10.9041274532963
"940",9693,151.228346095313,-33.9316049211858,10,-2.09999990463257,10.6999998092651,0,100.5,90,15866,-8390,"2016-08-29 13:50:52","11 ms final",11,133.11574,10.9041274532963
"941",9694,151.2284636318,-33.9316243652086,10,-2.20000004768372,10.8000001907349,0,100.1,90,15819,-8651,"2016-08-29 13:50:53","11 ms final",11,136.850169,11.0217967831784
"942",9695,151.228580801608,-33.9316441886822,10,-2.20000004768372,10.8000001907349,0,100.5,90,15820,-8596,"2016-08-29 13:50:54","11 ms final",11,135.98872,11.0217967831784
"943",9696,151.22869818043,-33.9316637113803,10,-2.09999990463257,10.6999998092651,0,100.5,90,15820,-8596,"2016-08-29 13:50:55","11 ms final",11,135.98872,10.9041274532963
"944",9697,151.228814725609,-33.9316825149179,10,-2.09999990463257,10.6999998092651,0,100.4,90,15793,-9115,"2016-08-29 13:50:56","11 ms final",11,143.953195,10.9041274532963
"956",9709,151.229077114567,-33.9317272499728,9.80000019073486,1,-3.90000009536743,-0.100000001490116,-80.1,89,15640,-10139,"2016-08-29 13:51:08","11 ms final",11,158.57396,4.02740620550796
"959",9712,151.228841823492,-33.9316846354525,10.1000003814697,1.79999995231628,-9.80000019073486,0,-79.3,89,15604,-10881,"2016-08-29 13:51:11","11 ms final",11,169.787124,9.96393514464751
"961",9714,151.228611952394,-33.9316495386364,10.1999998092651,2.20000004768372,-10.6999998092651,0,-80.4,89,15598,-10870,"2016-08-29 13:51:13","11 ms final",11,169.55026,10.9238269909442
"962",9715,151.228494645851,-33.9316298923754,10.1999998092651,2.20000004768372,-10.8000001907349,0.100000001490116,-80.5,89,15686,-9504,"2016-08-29 13:51:14","11 ms final",11,149.079744,11.0222504203987
"963",9716,151.228377176593,-33.9316104909207,10.1999998092651,2.09999990463257,-10.6999998092651,0.200000002980232,-80.2,89,15701,-9477,"2016-08-29 13:51:15","11 ms final",11,148.798377,10.9059614669648
"965",9718,151.228144065247,-33.9315740761055,10.1000003814697,2.09999990463257,-10.8999996185303,0,-79.3,89,15624,-10196,"2016-08-29 13:51:17","11 ms final",11,159.302304,11.100450048688
"966",9719,151.228025503483,-33.9315550906703,10.1000003814697,2.09999990463257,-10.8999996185303,0,-79,89,15656,-10006,"2016-08-29 13:51:18","11 ms final",11,156.653936,11.100450048688
"967",9720,151.227907724536,-33.931536435218,10.1000003814697,2,-10.8000001907349,0,-79.3,89,15706,-8970,"2016-08-29 13:51:19","11 ms final",11,140.88282,10.983624361743
"969",9722,151.227674152284,-33.9314991940056,10.1000003814697,2,-10.8000001907349,0.100000001490116,-79,88,15681,-9914,"2016-08-29 13:51:21","11 ms final",11,155.461434,10.9840795754661
"972",9725,151.227325242218,-33.9314435481722,10.1000003814697,2.09999990463257,-10.6999998092651,0.100000001490116,-79.7,88,15641,-10154,"2016-08-29 13:51:24","11 ms final",11,158.818714,10.9045859856314
"975",9728,151.226977910266,-33.931388758175,9.89999961853027,1.89999997615814,-10.8000001907349,-0.100000001490116,-79.2,88,15588,-11115,"2016-08-29 13:51:27","11 ms final",11,173.26062,10.9663122347293
"1005",9758,151.226944017542,-33.9313672560086,10.3000001907349,-2.20000004768372,9.80000019073486,0,98.9,84,15572,-10846,"2016-08-29 13:53:00","12 ms final",12,168.893912,10.0439038201394
"1008",9761,151.2273226125,-33.9314369720882,10.1999998092651,-1.5,12.8999996185303,0,100.7,84,15568,-11313,"2016-08-29 13:53:03","12 ms final",12,176.120784,12.9869161142313
"1013",9766,151.227981083396,-33.9315282711752,10,-1.89999997615814,11.8999996185303,0,100.5,84,15623,-9412,"2016-08-29 13:53:08","12 ms final",12,147.043676,12.0507257387438
"1014",9767,151.228109276199,-33.931546473687,10.1000003814697,-2.09999990463257,11.8000001907349,0,100.5,84,15664,-8700,"2016-08-29 13:53:09","12 ms final",12,136.2768,11.9854079655555
"1015",9768,151.228236403172,-33.9315661722043,10.1999998092651,-2.09999990463257,11.8000001907349,0,99.6,84,15664,-8700,"2016-08-29 13:53:10","12 ms final",12,136.2768,11.9854079655555
"1016",9769,151.228364090192,-33.9315866538198,10.1000003814697,-2.20000004768372,11.8000001907349,0.100000001490116,99.7,84,15714,-7941,"2016-08-29 13:53:11","12 ms final",12,124.784874,12.0037496104946
"1017",9770,151.228492574651,-33.9316065283158,10.1000003814697,-2.20000004768372,11.8000001907349,0.100000001490116,99.1,84,15689,-8261,"2016-08-29 13:53:12","12 ms final",12,129.606829,12.0037496104946
"1018",9771,151.228619543925,-33.9316270719934,10,-2.20000004768372,11.6999998092651,0,99.5,84,15663,-8906,"2016-08-29 13:53:13","12 ms final",12,139.494678,11.9050407704725
"1019",9772,151.228747128389,-33.9316463281764,10.1000003814697,-2.09999990463257,11.8000001907349,0,99.9,84,15640,-9116,"2016-08-29 13:53:14","12 ms final",12,142.57424,11.9854079655555
"1020",9773,151.228875090294,-33.9316657051177,10,-2.20000004768372,11.8000001907349,0,99.7,84,15570,-10415,"2016-08-29 13:53:15","12 ms final",12,162.16155,12.0033330667424
"1034",9787,151.228928391633,-33.9316749442427,10.1000003814697,1.5,-8.80000019073486,0,-77.6,83,15487,-10704,"2016-08-29 13:53:29","12 ms final",12,165.772848,8.92692575061166
"1044",9797,151.227710619924,-33.9315093573222,10,2.09999990463257,-11.6999998092651,0,-80.5,83,15398,-12401,"2016-08-29 13:53:39","12 ms final",12,190.950598,11.8869674491125
"1045",9798,151.227595570296,-33.9314928508291,10,2,-11.8999996185303,0.100000001490116,-80.7,82,15262,-13805,"2016-08-29 13:53:40","12 ms final",12,210.69191,12.0673108405029
"1049",9802,151.227076766467,-33.9314176910437,10,2.09999990463257,-11.6999998092651,0,-80.4,82,15316,-12406,"2016-08-29 13:53:44","12 ms final",12,190.010296,11.8869674491125
"1081",9834,151.227085657424,-33.9314154575556,10.3999996185303,-1.79999995231628,11.8999996185303,0,97.7,77,15391,-11570,"2016-08-29 13:55:21","13 ms final",13,178.07387,12.0353641718628
"1085",9838,151.227657165553,-33.9314864378787,10.1999998092651,-2.09999990463257,12.8999996185303,0.100000001490116,98.5,77,15429,-10327,"2016-08-29 13:55:25","13 ms final",13,159.335283,13.0701947100201
"1086",9839,151.227782119928,-33.9315033532009,10.1999998092651,-2.20000004768372,12.8000001907349,0,99,77,15525,-8668,"2016-08-29 13:55:26","13 ms final",13,134.5707,12.9876866720991
"1087",9840,151.227934910495,-33.931523822838,10.1999998092651,-2.09999990463257,12.8999996185303,0.100000001490116,99.5,77,15512,-8800,"2016-08-29 13:55:27","13 ms final",13,136.5056,13.0701947100201
"1088",9841,151.228060676937,-33.931540472827,10.1000003814697,-2.09999990463257,12.8999996185303,0,99.2,77,15463,-9742,"2016-08-29 13:55:28","13 ms final",13,150.640546,13.0698121546386
"1089",9842,151.228214274837,-33.931560090134,10.1000003814697,-2,12.8999996185303,0,98.9,77,15428,-10166,"2016-08-29 13:55:29","13 ms final",13,156.841048,13.0541177472123
"1090",9843,151.228353438045,-33.9315784692319,10,-2,12.8999996185303,0,99.5,77,15420,-10018,"2016-08-29 13:55:30","13 ms final",13,154.47756,13.0541177472123
"1093",9846,151.228774502584,-33.9316308123318,10,-1.89999997615814,12.8999996185303,0,98.8,77,15424,-10229,"2016-08-29 13:55:33","13 ms final",13,157.772096,13.0391713719654
"1107",9860,151.229004947207,-33.9316565885915,10.1999998092651,1.29999995231628,-6.90000009536743,0.100000001490116,-83.3,76,15316,-11208,"2016-08-29 13:55:47","13 ms final",13,171.661728,7.02210803052694
"1108",9861,151.228917089357,-33.9316433617145,10.3999996185303,1.5,-8.89999961853027,0.100000001490116,-79.7,76,15342,-10868,"2016-08-29 13:55:48","13 ms final",13,166.736856,9.02607296725087
"1109",9862,151.22880595406,-33.9316284146139,10.1999998092651,1.60000002384186,-10.8999996185303,0,-81.1,76,15339,-10374,"2016-08-29 13:55:49","13 ms final",13,159.126786,11.0168049706008
"1115",9868,151.227993626434,-33.931532818843,10.3000001907349,2,-12.8000001907349,0.200000002980232,-81.6,76,15211,-11556,"2016-08-29 13:55:55","13 ms final",13,175.778316,12.9568516578683
"1116",9869,151.227854413959,-33.9315147277423,9.89999961853027,2,-12.8999996185303,0.100000001490116,-81.5,76,15182,-13721,"2016-08-29 13:55:56","13 ms final",13,208.312222,13.0545007625102
"1117",9870,151.227714155569,-33.9314967734707,10.1000003814697,2,-12.8000001907349,0,-82.1,76,15182,-13258,"2016-08-29 13:55:57","13 ms final",13,201.282956,12.9553079810097
"1118",9871,151.227574395534,-33.9314783962925,10.1000003814697,2.09999990463257,-12.8999996185303,0,-81.9,76,15167,-12579,"2016-08-29 13:55:58","13 ms final",13,190.785693,13.0698121546386
"1119",9872,151.22743463796,-33.9314593231601,10.1000003814697,2.20000004768372,-12.8999996185303,0.100000001490116,-81.9,75,15211,-12241,"2016-08-29 13:55:59","13 ms final",13,186.197851,13.0866340350828
"1120",9873,151.227295610614,-33.9314393468732,10,2.09999990463257,-12.6999998092651,0.100000001490116,-81,75,15257,-11307,"2016-08-29 13:56:00","13 ms final",13,172.510899,12.8728394208538
"1122",9875,151.227018313357,-33.9314038223957,10.1000003814697,2,-12.8999996185303,0,-81.2,75,15275,-10429,"2016-08-29 13:56:02","13 ms final",13,159.302975,13.0541177472123
"1140",9893,151.226684335988,-33.9313638083538,6.69999980926514,0,0,-3,33.2,72,15363,-12188,"2016-08-29 13:57:24","14 ms final",14,187.244244,3
"1159",9912,151.228173683816,-33.931574079587,10,-2.40000009536743,13.8999996185303,0,99.2,71,15229,-10605,"2016-08-29 13:57:43","14 ms final",14,161.503545,14.1056722580991
"1160",9913,151.228324284521,-33.931595897193,10,-2.29999995231628,13.8999996185303,0,99.6,71,15289,-9371,"2016-08-29 13:57:44","14 ms final",14,143.273219,14.0890024194688
"1161",9914,151.228475005601,-33.9316178359849,10,-2.40000009536743,13.8000001907349,0,99.6,71,15275,-9906,"2016-08-29 13:57:45","14 ms final",14,151.31415,14.0071412401691
"1162",9915,151.228625237317,-33.9316393595822,10,-2.29999995231628,13.8000001907349,-0.100000001490116,99.4,71,15235,-10290,"2016-08-29 13:57:46","14 ms final",14,156.76815,13.9907113845307
"1163",9916,151.228774453348,-33.9316605856688,10.1000003814697,-2.20000004768372,13.6999998092651,0,99.8,71,15240,-10205,"2016-08-29 13:57:47","14 ms final",14,155.5242,13.8755178275865
"1164",9917,151.228917397528,-33.9316796410978,10,-1.70000004768372,12,0,99.4,71,15266,-9377,"2016-08-29 13:57:48","14 ms final",14,143.149282,12.1198184871773
"1179",9932,151.22877925786,-33.931653106109,10.1999998092651,1.70000004768372,-10.8000001907349,0,-81.7,70,15187,-10800,"2016-08-29 13:58:03","14 ms final",14,164.0196,10.9329778323199
"1182",9935,151.228389444425,-33.9316004586735,10.3000001907349,2.09999990463257,-12.6999998092651,0,-80.6,70,15040,-12620,"2016-08-29 13:58:06","14 ms final",14,189.8048,12.872451000287
"1186",9939,151.227812614184,-33.9315184416656,10,2.29999995231628,-13.6999998092651,0.100000001490116,-80.2,70,15077,-12584,"2016-08-29 13:58:10","14 ms final",14,189.728968,13.8920838809308
"1187",9940,151.227662984251,-33.9314985409891,10.1000003814697,2.29999995231628,-13.8999996185303,0.100000001490116,-80.3,70,15040,-13627,"2016-08-29 13:58:11","14 ms final",14,204.95008,14.08935730174
"1188",9941,151.2275126806,-33.9314774868472,10.1000003814697,2.40000009536743,-13.8999996185303,0.100000001490116,-80.9,70,15003,-14097,"2016-08-29 13:58:12","14 ms final",14,211.497291,14.1060267209872
"1189",9942,151.227362273955,-33.9314570243285,10.1999998092651,2.20000004768372,-13.8999996185303,0.200000002980232,-79.6,70,14977,-14153,"2016-08-29 13:58:13","14 ms final",14,211.969481,14.0744445576422
"1190",9943,151.227211910081,-33.9314361245266,10.1000003814697,2.40000009536743,-13.8999996185303,-0.100000001490116,-80.8,70,14921,-13993,"2016-08-29 13:58:14","14 ms final",14,208.789553,14.1060267209872
"1191",9944,151.227061711235,-33.9314150982875,10.3000001907349,2.29999995231628,-13.8000001907349,0.100000001490116,-80.1,69,14990,-13800,"2016-08-29 13:58:15","14 ms final",14,206.862,13.9907113845307
